id,document_id,user_id,"created_at","updated_at"
1331,1331,537,"2018-07-16 20:19:16","2018-07-16 20:19:16"
1332,1332,547,"2018-07-17 19:03:35","2018-07-17 19:03:35"
1333,1333,547,"2018-07-17 19:21:36","2018-07-17 19:21:36"
1334,1334,547,"2018-07-17 19:26:07","2018-07-17 19:26:07"
1335,1335,547,"2018-07-17 19:27:49","2018-07-17 19:27:49"
1336,1336,547,"2018-07-17 19:28:04","2018-07-17 19:28:04"
1337,1337,548,"2018-07-17 19:28:31","2018-07-17 19:28:31"
1338,1338,547,"2018-07-17 19:29:00","2018-07-17 19:29:00"
1339,1339,547,"2018-07-17 19:29:08","2018-07-17 19:29:08"
1340,1340,547,"2018-07-17 19:29:24","2018-07-17 19:29:24"
1341,1341,547,"2018-07-17 19:29:42","2018-07-17 19:29:42"
1342,1342,30,"2018-07-17 19:29:46","2018-07-17 19:29:46"
1343,1343,547,"2018-07-17 19:29:55","2018-07-17 19:29:55"
1344,1344,547,"2018-07-17 19:29:58","2018-07-17 19:29:58"
1345,1345,547,"2018-07-17 19:30:14","2018-07-17 19:30:14"
1346,1346,547,"2018-07-17 19:30:19","2018-07-17 19:30:19"
1347,1347,547,"2018-07-17 19:30:25","2018-07-17 19:30:25"
1348,1348,547,"2018-07-17 19:30:30","2018-07-17 19:30:30"
1349,1349,547,"2018-07-17 19:31:15","2018-07-17 19:31:15"
1350,1350,547,"2018-07-17 19:31:31","2018-07-17 19:31:31"
1351,1351,547,"2018-07-17 19:34:27","2018-07-17 19:34:27"
1352,1352,548,"2018-07-17 19:34:35","2018-07-17 19:34:35"
1353,1353,547,"2018-07-17 19:35:38","2018-07-17 19:35:38"
1354,1354,547,"2018-07-17 19:35:42","2018-07-17 19:35:42"
1355,1355,537,"2018-07-17 19:40:10","2018-07-17 19:40:10"
1356,1356,537,"2018-07-17 19:40:43","2018-07-17 19:40:43"
1357,1357,537,"2018-07-17 19:40:56","2018-07-17 19:40:56"
1358,1358,537,"2018-07-17 19:41:10","2018-07-17 19:41:10"
1359,1359,538,"2018-07-17 19:41:37","2018-07-17 19:41:37"
1360,1360,546,"2018-07-17 19:41:42","2018-07-17 19:41:42"
1361,1361,537,"2018-07-17 19:42:10","2018-07-17 19:42:10"
1362,1362,537,"2018-07-17 19:43:43","2018-07-17 19:43:43"
1363,1363,539,"2018-07-17 19:44:49","2018-07-17 19:44:49"
1364,1364,544,"2018-07-17 19:45:19","2018-07-17 19:45:19"
1365,1365,545,"2018-07-17 19:45:20","2018-07-17 19:45:20"
1366,1366,537,"2018-07-17 19:45:29","2018-07-17 19:45:29"
1367,1367,537,"2018-07-17 19:46:03","2018-07-17 19:46:03"
1368,1368,544,"2018-07-17 19:49:12","2018-07-17 19:49:12"
1369,1369,537,"2018-07-17 19:49:57","2018-07-17 19:49:57"
1370,1370,537,"2018-07-17 19:50:24","2018-07-17 19:50:24"
1371,1371,538,"2018-07-17 19:52:22","2018-07-17 19:52:22"
1372,1372,537,"2018-07-17 19:53:15","2018-07-17 19:53:15"
1373,1373,537,"2018-07-17 19:55:12","2018-07-17 19:55:12"
1374,1374,471,"2018-07-17 20:58:54","2018-07-17 20:58:54"
1375,1375,471,"2018-07-17 21:25:39","2018-07-17 21:25:39"
1380,1380,478,"2018-07-17 22:26:01","2018-07-17 22:26:01"
1382,1382,478,"2018-07-17 22:37:22","2018-07-17 22:37:22"
1383,1383,547,"2018-07-18 12:40:10","2018-07-18 12:40:10"
1384,1384,30,"2018-07-18 12:44:30","2018-07-18 12:44:30"
1385,1385,547,"2018-07-18 12:44:45","2018-07-18 12:44:45"
1386,1386,547,"2018-07-18 12:45:05","2018-07-18 12:45:05"
1387,1387,547,"2018-07-18 12:45:22","2018-07-18 12:45:22"
1388,1388,547,"2018-07-18 12:45:58","2018-07-18 12:45:58"
1389,1389,547,"2018-07-18 12:46:43","2018-07-18 12:46:43"
1390,1390,547,"2018-07-18 12:47:02","2018-07-18 12:47:02"
1391,1391,547,"2018-07-18 12:48:13","2018-07-18 12:48:13"
1392,1392,547,"2018-07-18 12:48:38","2018-07-18 12:48:38"
1393,1393,547,"2018-07-18 12:49:04","2018-07-18 12:49:04"
1394,1394,547,"2018-07-18 12:49:34","2018-07-18 12:49:34"
1395,1395,547,"2018-07-18 12:49:41","2018-07-18 12:49:41"
1396,1396,547,"2018-07-18 12:51:14","2018-07-18 12:51:14"
1397,1397,547,"2018-07-18 12:51:14","2018-07-18 12:51:14"
1398,1398,547,"2018-07-18 12:52:40","2018-07-18 12:52:40"
1399,1399,547,"2018-07-18 12:52:41","2018-07-18 12:52:41"
1400,1400,547,"2018-07-18 12:53:02","2018-07-18 12:53:02"
1401,1401,547,"2018-07-18 12:53:06","2018-07-18 12:53:06"
1402,1402,547,"2018-07-18 12:54:43","2018-07-18 12:54:43"
1403,1403,547,"2018-07-18 12:57:29","2018-07-18 12:57:29"
1404,1404,547,"2018-07-18 12:59:52","2018-07-18 12:59:52"
1405,1405,547,"2018-07-18 13:00:18","2018-07-18 13:00:18"
1406,1406,547,"2018-07-18 13:00:56","2018-07-18 13:00:56"
1407,1407,547,"2018-07-18 13:03:46","2018-07-18 13:03:46"
1408,1408,75,"2018-07-18 13:08:59","2018-07-18 13:08:59"
1409,1409,547,"2018-07-18 13:10:05","2018-07-18 13:10:05"
1410,1410,539,"2018-07-18 13:22:43","2018-07-18 13:22:43"
1411,1411,537,"2018-07-18 13:25:01","2018-07-18 13:25:01"
1412,1412,545,"2018-07-18 13:25:40","2018-07-18 13:25:40"
1413,1413,537,"2018-07-18 13:27:00","2018-07-18 13:27:00"
1414,1414,543,"2018-07-18 13:27:07","2018-07-18 13:27:07"
1415,1415,539,"2018-07-18 13:27:14","2018-07-18 13:27:14"
1416,1416,537,"2018-07-18 13:27:46","2018-07-18 13:27:46"
1417,1417,537,"2018-07-18 13:28:18","2018-07-18 13:28:18"
1418,1418,537,"2018-07-18 13:28:37","2018-07-18 13:28:37"
1419,1419,537,"2018-07-18 13:28:45","2018-07-18 13:28:45"
1420,1420,537,"2018-07-18 13:30:25","2018-07-18 13:30:25"
1421,1421,537,"2018-07-18 13:31:43","2018-07-18 13:31:43"
1422,1422,537,"2018-07-18 13:32:25","2018-07-18 13:32:25"
1423,1423,567,"2018-07-19 14:30:04","2018-07-19 14:30:04"
1424,1424,601,"2018-07-19 18:54:29","2018-07-19 18:54:29"
1425,1425,601,"2018-07-19 18:55:40","2018-07-19 18:55:40"
1426,1426,101,"2018-07-20 14:18:34","2018-07-20 14:18:34"
1427,1427,101,"2018-07-20 14:18:35","2018-07-20 14:18:35"
1428,1428,101,"2018-07-20 14:26:35","2018-07-20 14:26:35"
1429,1429,101,"2018-07-20 14:26:35","2018-07-20 14:26:35"
1430,1430,101,"2018-07-20 14:30:27","2018-07-20 14:30:27"
1431,1431,101,"2018-07-20 14:30:27","2018-07-20 14:30:27"
1432,1432,101,"2018-07-20 14:38:34","2018-07-20 14:38:34"
1433,1433,101,"2018-07-20 14:49:23","2018-07-20 14:49:23"
1434,1434,381,"2018-07-20 18:55:21","2018-07-20 18:55:21"
1435,1435,381,"2018-07-20 18:58:43","2018-07-20 18:58:43"
1436,1436,559,"2018-07-21 18:00:02","2018-07-21 18:00:02"
1437,1437,436,"2018-07-22 15:31:10","2018-07-22 15:31:10"
1438,1438,436,"2018-07-22 16:21:56","2018-07-22 16:21:56"
1439,1439,436,"2018-07-22 22:35:36","2018-07-22 22:35:36"
1440,1440,518,"2018-07-23 17:27:38","2018-07-23 17:27:38"
1441,1441,518,"2018-07-23 18:12:20","2018-07-23 18:12:20"
1442,1442,154,"2018-07-23 21:16:28","2018-07-23 21:16:28"
1443,1443,436,"2018-07-23 23:15:02","2018-07-23 23:15:02"
1444,1444,436,"2018-07-23 23:55:13","2018-07-23 23:55:13"
1445,1445,471,"2018-07-24 00:01:00","2018-07-24 00:01:00"
1446,1446,471,"2018-07-24 00:08:44","2018-07-24 00:08:44"
1447,1447,220,"2018-07-24 14:04:53","2018-07-24 14:04:53"
1448,1448,82,"2018-07-24 15:23:51","2018-07-24 15:23:51"
1449,1449,265,"2018-07-24 16:11:13","2018-07-24 16:11:13"
1450,1450,622,"2018-07-24 16:17:26","2018-07-24 16:17:26"
1451,1451,265,"2018-07-24 16:32:05","2018-07-24 16:32:05"
1452,1452,622,"2018-07-24 16:43:44","2018-07-24 16:43:44"
1453,1453,622,"2018-07-24 16:46:16","2018-07-24 16:46:16"
1454,1454,622,"2018-07-24 16:46:17","2018-07-24 16:46:17"
1455,1455,186,"2018-07-24 17:30:58","2018-07-24 17:30:58"
1456,1456,622,"2018-07-24 17:42:09","2018-07-24 17:42:09"
1457,1457,622,"2018-07-24 17:42:09","2018-07-24 17:42:09"
1458,1458,613,"2018-07-25 10:47:41","2018-07-25 10:47:41"
1459,1459,436,"2018-07-25 11:40:56","2018-07-25 11:40:56"
1460,1460,620,"2018-07-25 18:15:17","2018-07-25 18:15:17"
1461,1461,9,"2018-07-25 18:28:50","2018-07-25 18:28:50"
1462,1462,198,"2018-07-26 02:28:13","2018-07-26 02:28:13"
1463,1463,282,"2018-07-26 17:42:27","2018-07-26 17:42:27"
1464,1464,435,"2018-07-26 21:18:05","2018-07-26 21:18:05"
1465,1465,9,"2018-07-26 21:43:39","2018-07-26 21:43:39"
1466,1466,9,"2018-07-26 21:48:05","2018-07-26 21:48:05"
1467,1467,601,"2018-07-26 23:50:56","2018-07-26 23:50:56"
1468,1468,15,"2018-07-27 15:56:42","2018-07-27 15:56:42"
1469,1469,241,"2018-07-27 17:10:46","2018-07-27 17:10:46"
1470,1470,597,"2018-07-28 12:06:03","2018-07-28 12:06:03"
1471,1471,601,"2018-07-28 14:46:46","2018-07-28 14:46:46"
1472,1472,471,"2018-07-30 17:24:18","2018-07-30 17:24:18"
1473,1473,542,"2018-07-30 17:57:13","2018-07-30 17:57:13"
1474,1474,436,"2018-07-30 20:29:05","2018-07-30 20:29:05"
1475,1475,623,"2018-07-31 15:21:03","2018-07-31 15:21:03"
1476,1476,622,"2018-07-31 17:28:16","2018-07-31 17:28:16"
1477,1477,622,"2018-07-31 17:31:13","2018-07-31 17:31:13"
1478,1478,622,"2018-07-31 17:31:13","2018-07-31 17:31:13"
1479,1479,622,"2018-07-31 18:06:02","2018-07-31 18:06:02"
1480,1480,622,"2018-07-31 18:06:02","2018-07-31 18:06:02"
1481,1481,622,"2018-07-31 18:09:34","2018-07-31 18:09:34"
1482,1482,622,"2018-07-31 18:09:34","2018-07-31 18:09:34"
1483,1483,622,"2018-07-31 18:11:51","2018-07-31 18:11:51"
1484,1484,622,"2018-07-31 18:11:51","2018-07-31 18:11:51"
1485,1485,513,"2018-07-31 19:18:11","2018-07-31 19:18:11"
1486,1486,622,"2018-07-31 21:25:37","2018-07-31 21:25:37"
1487,1487,622,"2018-07-31 21:25:38","2018-07-31 21:25:38"
1488,1488,471,"2018-08-01 02:19:22","2018-08-01 02:19:22"
1489,1489,16,"2018-08-01 11:40:34","2018-08-01 11:40:34"
1490,1490,239,"2018-08-01 16:27:34","2018-08-01 16:27:34"
1491,1491,633,"2018-08-01 17:54:50","2018-08-01 17:54:50"
1492,1492,607,"2018-08-01 18:23:25","2018-08-01 18:23:25"
1493,1493,607,"2018-08-01 18:26:47","2018-08-01 18:26:47"
1494,1494,607,"2018-08-01 18:26:48","2018-08-01 18:26:48"
1495,1495,621,"2018-08-01 23:25:16","2018-08-01 23:25:16"
1496,1496,405,"2018-08-02 16:13:22","2018-08-02 16:13:22"
1497,1497,471,"2018-08-02 16:17:42","2018-08-02 16:17:42"
1498,1498,518,"2018-08-02 16:29:04","2018-08-02 16:29:04"
1499,1499,518,"2018-08-02 16:29:05","2018-08-02 16:29:05"
1500,1500,206,"2018-08-02 17:45:43","2018-08-02 17:45:43"
1501,1501,622,"2018-08-02 18:46:38","2018-08-02 18:46:38"
1502,1502,622,"2018-08-02 18:46:38","2018-08-02 18:46:38"
1503,1503,436,"2018-08-02 19:32:40","2018-08-02 19:32:40"
1504,1504,436,"2018-08-02 19:49:20","2018-08-02 19:49:20"
1505,1505,381,"2018-08-03 14:35:26","2018-08-03 14:35:26"
1506,1506,381,"2018-08-03 16:24:37","2018-08-03 16:24:37"
1507,1507,561,"2018-08-03 16:34:42","2018-08-03 16:34:42"
1508,1508,483,"2018-08-03 23:23:02","2018-08-03 23:23:02"
1509,1509,561,"2018-08-04 01:43:11","2018-08-04 01:43:11"
1510,1510,561,"2018-08-04 01:44:45","2018-08-04 01:44:45"
1511,1511,436,"2018-08-04 14:08:59","2018-08-04 14:08:59"
1512,1512,264,"2018-08-04 14:21:42","2018-08-04 14:21:42"
1513,1513,117,"2018-08-06 14:16:56","2018-08-06 14:16:56"
1514,1514,117,"2018-08-06 14:20:23","2018-08-06 14:20:23"
1515,1515,117,"2018-08-06 14:25:04","2018-08-06 14:25:04"
1516,1516,117,"2018-08-06 14:46:54","2018-08-06 14:46:54"
1517,1517,282,"2018-08-06 19:08:23","2018-08-06 19:08:23"
1518,1518,282,"2018-08-06 19:09:33","2018-08-06 19:09:33"
1519,1519,184,"2018-08-06 20:12:13","2018-08-06 20:12:13"
1520,1520,479,"2018-08-06 22:25:46","2018-08-06 22:25:46"
1521,1521,436,"2018-08-07 09:57:19","2018-08-07 09:57:19"
1522,1522,264,"2018-08-07 13:03:27","2018-08-07 13:03:27"
1523,1523,475,"2018-08-07 14:03:16","2018-08-07 14:03:16"
1524,1524,485,"2018-08-07 17:26:39","2018-08-07 17:26:39"
1525,1525,630,"2018-08-07 19:59:03","2018-08-07 19:59:03"
1526,1526,630,"2018-08-07 20:20:31","2018-08-07 20:20:31"
1527,1527,615,"2018-08-08 07:26:28","2018-08-08 07:26:28"
1528,1528,615,"2018-08-08 07:40:18","2018-08-08 07:40:18"
1529,1529,87,"2018-08-08 20:34:09","2018-08-08 20:34:09"
1530,1530,433,"2018-08-09 21:45:14","2018-08-09 21:45:14"
1531,1531,30,"2018-08-09 21:53:37","2018-08-09 21:53:37"
1532,1532,481,"2018-08-11 14:49:04","2018-08-11 14:49:04"
1533,1533,481,"2018-08-11 14:55:24","2018-08-11 14:55:24"
1534,1534,481,"2018-08-11 14:55:24","2018-08-11 14:55:24"
1535,1535,481,"2018-08-11 15:11:29","2018-08-11 15:11:29"
1536,1536,481,"2018-08-11 15:11:29","2018-08-11 15:11:29"
1537,1537,630,"2018-08-12 18:35:35","2018-08-12 18:35:35"
1538,1538,630,"2018-08-12 21:20:51","2018-08-12 21:20:51"
1539,1539,630,"2018-08-12 22:11:09","2018-08-12 22:11:09"
1540,1540,436,"2018-08-13 23:25:35","2018-08-13 23:25:35"
1541,1541,436,"2018-08-13 23:28:25","2018-08-13 23:28:25"
1542,1542,436,"2018-08-13 23:33:44","2018-08-13 23:33:44"
1543,1543,436,"2018-08-14 10:24:37","2018-08-14 10:24:37"
1544,1544,436,"2018-08-14 10:35:54","2018-08-14 10:35:54"
1545,1545,404,"2018-08-14 18:45:04","2018-08-14 18:45:04"
1546,1546,615,"2018-08-14 21:51:37","2018-08-14 21:51:37"
1547,1547,471,"2018-08-14 23:55:32","2018-08-14 23:55:32"
1548,1548,471,"2018-08-15 00:13:51","2018-08-15 00:13:51"
1549,1549,646,"2018-08-15 16:13:00","2018-08-15 16:13:00"
1550,1550,241,"2018-08-15 21:00:21","2018-08-15 21:00:21"
1551,1551,615,"2018-08-16 06:08:54","2018-08-16 06:08:54"
1552,1552,404,"2018-08-16 16:08:09","2018-08-16 16:08:09"
1553,1553,404,"2018-08-16 16:08:09","2018-08-16 16:08:09"
1554,1554,16,"2018-08-16 17:25:57","2018-08-16 17:25:57"
1555,1555,651,"2018-08-16 18:25:32","2018-08-16 18:25:32"
1556,1556,651,"2018-08-16 18:28:25","2018-08-16 18:28:25"
1557,1557,405,"2018-08-16 20:44:49","2018-08-16 20:44:49"
1558,1558,471,"2018-08-16 20:49:09","2018-08-16 20:49:09"
1559,1559,471,"2018-08-16 20:54:03","2018-08-16 20:54:03"
1560,1560,404,"2018-08-16 21:34:58","2018-08-16 21:34:58"
1561,1561,404,"2018-08-16 21:34:58","2018-08-16 21:34:58"
1562,1562,607,"2018-08-17 00:45:14","2018-08-17 00:45:14"
1563,1563,607,"2018-08-17 00:45:14","2018-08-17 00:45:14"
1564,1564,618,"2018-08-17 17:08:51","2018-08-17 17:08:51"
1565,1565,32,"2018-08-20 20:22:24","2018-08-20 20:22:24"
1566,1566,562,"2018-08-21 01:41:26","2018-08-21 01:41:26"
1567,1567,562,"2018-08-21 01:44:48","2018-08-21 01:44:48"
1568,1568,562,"2018-08-21 02:05:28","2018-08-21 02:05:28"
1569,1569,436,"2018-08-21 11:35:54","2018-08-21 11:35:54"
1570,1570,436,"2018-08-21 15:31:46","2018-08-21 15:31:46"
1571,1571,241,"2018-08-21 15:59:01","2018-08-21 15:59:01"
1572,1572,660,"2018-08-21 17:24:09","2018-08-21 17:24:09"
1573,1573,518,"2018-08-21 18:46:36","2018-08-21 18:46:36"
1574,1574,518,"2018-08-21 19:40:40","2018-08-21 19:40:40"
1575,1575,481,"2018-08-22 09:12:16","2018-08-22 09:12:16"
1576,1576,481,"2018-08-22 09:12:16","2018-08-22 09:12:16"
1577,1577,661,"2018-08-22 14:01:16","2018-08-22 14:01:16"
1578,1578,661,"2018-08-22 14:18:16","2018-08-22 14:18:16"
1579,1579,661,"2018-08-22 15:40:33","2018-08-22 15:40:33"
1580,1580,16,"2018-08-22 15:47:59","2018-08-22 15:47:59"
1581,1581,65,"2018-08-22 15:52:16","2018-08-22 15:52:16"
1582,1582,661,"2018-08-22 16:59:49","2018-08-22 16:59:49"
1583,1583,661,"2018-08-22 16:59:50","2018-08-22 16:59:50"
1584,1584,660,"2018-08-22 17:01:52","2018-08-22 17:01:52"
1585,1585,192,"2018-08-22 18:27:20","2018-08-22 18:27:20"
1586,1586,661,"2018-08-22 18:29:25","2018-08-22 18:29:25"
1587,1587,661,"2018-08-22 18:29:26","2018-08-22 18:29:26"
1588,1588,192,"2018-08-22 18:30:02","2018-08-22 18:30:02"
1589,1589,192,"2018-08-22 18:33:24","2018-08-22 18:33:24"
1590,1590,192,"2018-08-22 18:33:25","2018-08-22 18:33:25"
1591,1591,192,"2018-08-22 18:33:59","2018-08-22 18:33:59"
1592,1592,192,"2018-08-22 18:33:59","2018-08-22 18:33:59"
1593,1593,192,"2018-08-22 18:39:06","2018-08-22 18:39:06"
1594,1594,192,"2018-08-22 18:46:58","2018-08-22 18:46:58"
1595,1595,567,"2018-08-22 20:48:30","2018-08-22 20:48:30"
1596,1596,70,"2018-08-22 20:52:40","2018-08-22 20:52:40"
1597,1597,661,"2018-08-22 22:17:11","2018-08-22 22:17:11"
1598,1598,661,"2018-08-22 22:17:11","2018-08-22 22:17:11"
1599,1599,70,"2018-08-23 00:52:50","2018-08-23 00:52:50"
1600,1600,668,"2018-08-23 01:02:49","2018-08-23 01:02:49"
1601,1601,668,"2018-08-23 01:58:12","2018-08-23 01:58:12"
1602,1602,665,"2018-08-23 03:49:14","2018-08-23 03:49:14"
1603,1603,436,"2018-08-23 10:54:48","2018-08-23 10:54:48"
1604,1604,623,"2018-08-23 14:13:42","2018-08-23 14:13:42"
1605,1605,661,"2018-08-23 14:46:49","2018-08-23 14:46:49"
1606,1606,661,"2018-08-23 14:46:49","2018-08-23 14:46:49"
1607,1607,192,"2018-08-23 18:12:06","2018-08-23 18:12:06"
1608,1608,192,"2018-08-23 18:12:23","2018-08-23 18:12:23"
1609,1609,192,"2018-08-23 18:12:23","2018-08-23 18:12:23"
1610,1610,635,"2018-08-23 18:17:01","2018-08-23 18:17:01"
1611,1611,635,"2018-08-23 18:18:44","2018-08-23 18:18:44"
1612,1612,635,"2018-08-23 18:52:30","2018-08-23 18:52:30"
1613,1613,272,"2018-08-23 19:23:31","2018-08-23 19:23:31"
1614,1614,498,"2018-08-23 19:23:54","2018-08-23 19:23:54"
1615,1615,498,"2018-08-23 19:34:43","2018-08-23 19:34:43"
1616,1616,192,"2018-08-23 19:52:20","2018-08-23 19:52:20"
1617,1617,192,"2018-08-23 19:52:38","2018-08-23 19:52:38"
1618,1618,192,"2018-08-23 19:52:38","2018-08-23 19:52:38"
1619,1619,192,"2018-08-23 19:55:10","2018-08-23 19:55:10"
1620,1620,192,"2018-08-23 19:55:10","2018-08-23 19:55:10"
1621,1621,192,"2018-08-23 20:06:11","2018-08-23 20:06:11"
1622,1622,192,"2018-08-23 20:06:30","2018-08-23 20:06:30"
1623,1623,192,"2018-08-23 20:06:31","2018-08-23 20:06:31"
1624,1624,192,"2018-08-23 20:11:33","2018-08-23 20:11:33"
1625,1625,192,"2018-08-23 20:13:36","2018-08-23 20:13:36"
1626,1626,192,"2018-08-23 20:13:36","2018-08-23 20:13:36"
1627,1627,9,"2018-08-23 20:35:28","2018-08-23 20:35:28"
1628,1628,436,"2018-08-24 09:56:47","2018-08-24 09:56:47"
1629,1629,436,"2018-08-24 10:27:21","2018-08-24 10:27:21"
1630,1630,192,"2018-08-24 16:21:17","2018-08-24 16:21:17"
1631,1631,172,"2018-08-27 04:58:00","2018-08-27 04:58:00"
1632,1632,172,"2018-08-27 06:11:45","2018-08-27 06:11:45"
1633,1633,172,"2018-08-27 06:52:07","2018-08-27 06:52:07"
1634,1634,172,"2018-08-27 15:08:57","2018-08-27 15:08:57"
1635,1635,172,"2018-08-27 16:07:40","2018-08-27 16:07:40"
1636,1636,471,"2018-08-27 17:03:40","2018-08-27 17:03:40"
1637,1637,471,"2018-08-27 17:23:37","2018-08-27 17:23:37"
1638,1638,661,"2018-08-27 17:31:57","2018-08-27 17:31:57"
1639,1639,661,"2018-08-27 17:31:57","2018-08-27 17:31:57"
1640,1640,528,"2018-08-29 14:15:57","2018-08-29 14:15:57"
1641,1641,29,"2018-08-29 17:42:57","2018-08-29 17:42:57"
1642,1642,644,"2018-08-29 20:34:52","2018-08-29 20:34:52"
1643,1643,586,"2018-08-30 02:18:52","2018-08-30 02:18:52"
1644,1644,436,"2018-08-30 21:10:40","2018-08-30 21:10:40"
1645,1645,241,"2018-08-30 22:35:06","2018-08-30 22:35:06"
1646,1646,584,"2018-08-30 23:59:19","2018-08-30 23:59:19"
1647,1647,584,"2018-08-31 00:01:00","2018-08-31 00:01:00"
1648,1648,584,"2018-08-31 01:39:28","2018-08-31 01:39:28"
1649,1649,584,"2018-08-31 01:39:28","2018-08-31 01:39:28"
1650,1650,584,"2018-08-31 01:58:14","2018-08-31 01:58:14"
1651,1651,610,"2018-08-31 09:05:43","2018-08-31 09:05:43"
1652,1652,343,"2018-08-31 15:24:53","2018-08-31 15:24:53"
1653,1653,514,"2018-08-31 18:43:48","2018-08-31 18:43:48"
1654,1654,610,"2018-09-02 17:57:16","2018-09-02 17:57:16"
1655,1655,610,"2018-09-02 18:16:30","2018-09-02 18:16:30"
1656,1656,610,"2018-09-02 19:19:11","2018-09-02 19:19:11"
1657,1657,172,"2018-09-04 02:27:44","2018-09-04 02:27:44"
1658,1658,471,"2018-09-04 16:26:17","2018-09-04 16:26:17"
1659,1659,192,"2018-09-04 17:19:39","2018-09-04 17:19:39"
1660,1660,610,"2018-09-04 20:01:58","2018-09-04 20:01:58"
1661,1661,639,"2018-09-04 20:14:28","2018-09-04 20:14:28"
1662,1662,433,"2018-09-04 21:25:35","2018-09-04 21:25:35"
1663,1663,471,"2018-09-04 22:29:54","2018-09-04 22:29:54"
1664,1664,70,"2018-09-04 23:52:06","2018-09-04 23:52:06"
1665,1665,414,"2018-09-05 20:52:46","2018-09-05 20:52:46"
1667,1667,686,"2018-09-05 23:07:08","2018-09-05 23:07:08"
1668,1668,88,"2018-09-06 14:15:53","2018-09-06 14:15:53"
1669,1669,687,"2018-09-06 15:00:43","2018-09-06 15:00:43"
1670,1670,16,"2018-09-06 15:44:11","2018-09-06 15:44:11"
1671,1671,437,"2018-09-06 17:55:16","2018-09-06 17:55:16"
1672,1672,65,"2018-09-06 20:05:21","2018-09-06 20:05:21"
1673,1673,32,"2018-09-07 19:25:37","2018-09-07 19:25:37"
1674,1674,639,"2018-09-09 12:38:06","2018-09-09 12:38:06"
1675,1675,88,"2018-09-10 14:26:39","2018-09-10 14:26:39"
1676,1676,691,"2018-09-10 15:15:21","2018-09-10 15:15:21"
1677,1677,601,"2018-09-10 15:41:53","2018-09-10 15:41:53"
1678,1678,287,"2018-09-10 17:34:28","2018-09-10 17:34:28"
1679,1679,679,"2018-09-10 21:26:28","2018-09-10 21:26:28"
1680,1680,679,"2018-09-10 21:27:16","2018-09-10 21:27:16"
1681,1681,679,"2018-09-10 22:03:53","2018-09-10 22:03:53"
1682,1682,192,"2018-09-10 22:41:09","2018-09-10 22:41:09"
1683,1683,192,"2018-09-10 22:41:28","2018-09-10 22:41:28"
1684,1684,192,"2018-09-10 22:41:28","2018-09-10 22:41:28"
1685,1685,192,"2018-09-10 22:44:17","2018-09-10 22:44:17"
1686,1686,192,"2018-09-10 22:44:17","2018-09-10 22:44:17"
1687,1687,192,"2018-09-10 22:50:01","2018-09-10 22:50:01"
1688,1688,192,"2018-09-10 22:50:28","2018-09-10 22:50:28"
1689,1689,192,"2018-09-10 22:50:28","2018-09-10 22:50:28"
1690,1690,192,"2018-09-10 22:51:48","2018-09-10 22:51:48"
1691,1691,192,"2018-09-10 22:51:49","2018-09-10 22:51:49"
1692,1692,192,"2018-09-10 22:52:36","2018-09-10 22:52:36"
1693,1693,192,"2018-09-10 22:52:37","2018-09-10 22:52:37"
1694,1694,192,"2018-09-10 22:55:32","2018-09-10 22:55:32"
1695,1695,192,"2018-09-10 22:55:33","2018-09-10 22:55:33"
1696,1696,192,"2018-09-10 22:56:43","2018-09-10 22:56:43"
1697,1697,192,"2018-09-10 22:56:43","2018-09-10 22:56:43"
1698,1698,192,"2018-09-10 22:57:22","2018-09-10 22:57:22"
1699,1699,192,"2018-09-10 22:57:22","2018-09-10 22:57:22"
1700,1700,192,"2018-09-10 22:57:56","2018-09-10 22:57:56"
1701,1701,192,"2018-09-10 22:57:57","2018-09-10 22:57:57"
1702,1702,192,"2018-09-10 22:58:25","2018-09-10 22:58:25"
1703,1703,192,"2018-09-10 22:58:25","2018-09-10 22:58:25"
1704,1704,29,"2018-09-11 03:43:28","2018-09-11 03:43:28"
1705,1705,607,"2018-09-11 03:55:10","2018-09-11 03:55:10"
1706,1706,436,"2018-09-11 15:47:17","2018-09-11 15:47:17"
1707,1707,195,"2018-09-11 16:19:15","2018-09-11 16:19:15"
1708,1708,433,"2018-09-11 16:30:06","2018-09-11 16:30:06"
1709,1709,433,"2018-09-11 16:33:19","2018-09-11 16:33:19"
1710,1710,471,"2018-09-11 20:59:49","2018-09-11 20:59:49"
1711,1711,436,"2018-09-12 11:38:48","2018-09-12 11:38:48"
1712,1712,16,"2018-09-12 18:01:47","2018-09-12 18:01:47"
1713,1713,405,"2018-09-12 18:36:49","2018-09-12 18:36:49"
1714,1714,219,"2018-09-12 19:55:14","2018-09-12 19:55:14"
1715,1715,219,"2018-09-12 19:55:15","2018-09-12 19:55:15"
1716,1716,601,"2018-09-12 23:17:54","2018-09-12 23:17:54"
1717,1717,601,"2018-09-12 23:17:54","2018-09-12 23:17:54"
1718,1718,433,"2018-09-13 13:33:26","2018-09-13 13:33:26"
1719,1719,405,"2018-09-13 13:56:36","2018-09-13 13:56:36"
1720,1720,405,"2018-09-13 13:59:18","2018-09-13 13:59:18"
1721,1721,405,"2018-09-13 15:46:42","2018-09-13 15:46:42"
1722,1722,405,"2018-09-13 16:41:18","2018-09-13 16:41:18"
1723,1723,436,"2018-09-13 18:35:12","2018-09-13 18:35:12"
1724,1724,641,"2018-09-13 18:48:56","2018-09-13 18:48:56"
